,country,year,div,fa_risky_frac,fl_risky_frac,fa_safe_frac,fl_safe_frac,fdia_frac,fdil_frac,risky_frac_assets,safe_frac_liabilities,weight1,weight2
6477,LKA,1979,19.7172439726,0.0,1.72041660075,11.5786672516,26.1354040928,0.0,1.72041660075,0.0,93.8238524017,6950.22757982,3479.34382283
6478,LKA,1980,16.809028835,0.0,1.88967262537,7.15034835334,24.5780366913,0.0,1.88967262537,0.0,92.8604602583,8976.36303149,4390.17180605
6479,LKA,1981,18.3652555347,0.0,2.17653352909,8.08978523338,26.464192307,0.0,2.17653352909,0.0,92.4005643518,10212.0900588,4567.95906704
6480,LKA,1982,17.7976140003,0.0,2.26693147783,8.85246920565,24.4758273171,0.0,2.26693147783,0.0,91.5231951378,12677.4378201,4931.53817375
6481,LKA,1983,16.8277594646,0.0,2.21189649058,8.67927620012,22.7643462386,0.0,2.21189649058,0.0,91.1439982604,14765.4644248,5323.51965532
6482,LKA,1984,13.5110962338,0.0,1.86710868902,7.3080302006,17.8470535779,0.0,1.86710868902,0.0,90.5290995187,18884.5136038,6240.13820826
6483,LKA,1985,15.7766681657,0.0084743781303,1.98889680988,7.52237065957,22.0335944839,0.0084743781303,1.98889680988,0.112528913925,91.7206888097,18740.5168634,6172.7497414
6484,LKA,1986,19.1085386732,0.0136258708271,2.45235642273,7.98154753855,27.7695475143,0.0136258708271,2.45235642273,0.170426207531,91.8854999081,17987.4287517,6615.13235289
6485,LKA,1987,23.3508943839,0.0264484933014,3.03064345644,8.64323876425,35.0014580538,0.0264484933014,3.03064345644,0.305068597237,92.0313542084,17571.9692091,6888.58862338
6486,LKA,1988,26.0399361853,0.0426810639394,3.5590930022,8.78442219426,39.6936761103,0.0426810639394,3.5590930022,0.483522880507,91.7714100733,17642.8437597,7199.90641537
6487,LKA,1989,27.5029369684,0.0590625792319,3.52502363312,10.1909596889,41.2308280355,0.0590625792319,3.52502363312,0.576219033355,92.1238821256,16907.7250191,7227.06128228
6488,LKA,1990,26.5122110487,0.054023423592,3.56589002282,11.1804947601,38.224013891,0.054023423592,3.56589002282,0.480869964415,91.4671016469,19752.3696326,8272.83224479
6489,LKA,1991,29.8029473176,0.0834393342391,3.90749558777,12.4294087182,43.185550995,0.0834393342391,3.90749558777,0.666829277311,91.7026060718,20223.0774002,9058.20169988
6490,LKA,1992,33.5033313571,0.0931415280135,4.95832578817,15.153842453,46.8013529451,0.0931415280135,4.95832578817,0.610884933897,90.4204857729,19927.0687288,9765.46736884
6491,LKA,1993,39.7054653127,0.143881299622,6.4089702843,19.6487025937,53.2093764477,0.143881299622,6.4089702843,0.726945508469,89.2500033369,19976.8446853,10440.062974
6492,LKA,1994,41.0337969189,0.191238068,6.95675238359,21.8900107819,53.0295926044,0.191238068,6.95675238359,0.866065453544,88.4027733562,21579.2057143,12041.3679335
6493,LKA,1995,39.8913306548,0.180524411064,6.76933996441,21.7246209136,51.1081760205,0.180524411064,6.76933996441,0.824118755608,88.3040247163,23130.2285186,12787.2946902
6494,LKA,1996,36.7928433843,0.165984496777,7.50239482807,19.1946413041,46.7226661396,0.165984496777,7.50239482807,0.857330225188,86.1643404467,24494.7408054,14025.111724
6495,LKA,1997,30.6642650196,0.116531428073,8.73502367505,17.3684388131,35.1085361229,0.116531428073,7.7370623579,0.666466264831,80.0768374756,29501.6959685,15630.1388814
6496,LKA,1998,29.4476613553,0.114365218837,8.28949938794,14.7099894144,35.7814686894,0.114365218837,7.59672980457,0.771468449499,81.1905666029,31602.3534651,16103.4066297
6497,LKA,1999,27.2908243089,0.102070968827,7.95548931074,12.2745771374,34.2495112008,0.102070968827,7.37924412466,0.824706075106,81.1503631932,34449.5446881,16192.5036347
6498,LKA,2000,22.0209495515,0.080428193805,6.61824374344,8.74767318781,28.5955539779,0.080428193805,6.3466609738,0.911047464548,81.2055382501,39914.9190998,16925.8359112
6499,LKA,2001,21.3688887657,0.077606443865,7.15827883102,9.35870896013,26.1431832963,0.077606443865,6.57099562597,0.822423165637,78.5046109878,39666.133868,16260.7747291
6500,LKA,2002,22.7896281237,0.113201328312,7.77897088998,9.43927611113,28.2478079179,0.113201328312,7.22636559909,1.185046801,78.4078090038,41786.770078,17112.6039473
6501,LKA,2003,24.0847908417,0.184480102893,7.64373525302,10.8942965147,29.4470698128,0.184480102893,7.34420707125,1.66516673511,79.3918324516,45937.9875142,18891.8538117
6502,LKA,2004,21.8114351136,0.172857317246,7.28193183072,10.3180378051,25.8500432741,0.172857317246,6.71986963276,1.64768892673,78.021437576,53829.1436778,20669.5087064
6503,LKA,2005,17.2479405429,0.182153966589,6.0859775894,9.44258664164,18.7851628882,0.182153966589,5.65687345757,1.89255974787,75.5299617447,69656.442795,24418.0000863
6504,LKA,2006,15.0968755759,0.197359344958,6.52310999804,7.12174516387,16.351536645,0.197359344958,5.79542824357,2.69649579016,71.4832316326,84669.1647622,28274.3549317
6505,LKA,2007,15.2032000472,0.240438421108,7.0197702493,6.81103852887,16.3351528952,0.240438421108,6.19977186738,3.40975972571,69.9430813543,99599.2458262,32367.1585318
6506,LKA,2008,12.28190138,0.241764739085,6.46814148039,4.08895751434,13.7649390261,0.241764739085,6.17665268237,5.58255009067,68.0318502251,127202.664887,40719.8393746
6507,LKA,2009,15.0494871213,0.246938076186,6.66259050858,6.49791256299,16.6915330948,0.246938076186,6.08661909614,3.66113483302,71.4714599369,130375.217165,42039.6099148
6508,LKA,2010,15.8917296062,0.255151037563,7.20583531326,7.49015430591,16.8323185557,0.255151037563,6.15852671115,3.29426699462,70.0233414241,148112.286486,49551.8997823
6509,LKA,2011,15.0722186678,0.257586599838,6.61301189133,5.61352796812,17.6603108763,0.257586599838,5.92539272903,4.38735434058,72.7560501105,175063.288004,59164.52777
6510,KNA,1970,,,,,,,,,,19.0493332292,11.5622078014
6511,KNA,1971,,,,,,,,,,24.700862479,14.6682227804
6512,KNA,1972,,,,,,,,,,31.6883206847,18.5800012289
6513,KNA,1973,,,,,,,,,,39.4063124063,22.2959353052
6514,KNA,1974,,,,,,,,,,51.5002795896,26.465960915
6515,KNA,1975,,,,,,,,,,59.1852850074,30.2815557225
6516,KNA,1976,,,,,,,,,,60.8280902936,31.345408622
6517,KNA,1977,,,,,,,,,,76.5847995932,37.9010595087
6518,KNA,1978,,,,,,,,,,80.1423715607,41.8791292192
6519,KNA,1979,,,,,,,,0.0,,92.7865275819,48.0429718251
6520,KNA,1980,23.1619982074,0.0,0.793994580704,26.3053345308,19.2246673033,0.0,0.793994580704,0.0,96.0337280019,118.027666222,57.8405507316
6521,KNA,1981,17.9245647924,0.0,1.43992698631,14.7711808304,19.638021768,0.0,1.43992698631,0.0,93.1685620689,140.272986739,69.182775501
6522,KNA,1982,13.1748952735,0.0,2.58798847793,9.90963465322,13.8521674159,0.0,2.58798847793,0.0,84.258126902,168.770124292,78.9902795985
6523,KNA,1983,29.3345654956,0.0,12.6705741143,20.1268016936,25.8717551832,0.0,12.6705741143,0.0,67.1255620892,164.484518778,77.8393649005
6524,KNA,1984,28.6171720037,0.0,16.3166008244,18.350798518,22.566944665,0.0,16.3166008244,0.0,58.0372606998,174.336116887,90.7122069194
6525,KNA,1985,33.6257926193,0.0,19.8946145479,21.8745157701,25.4824549206,0.0,19.8946145479,0.0,56.1571190451,196.167695909,101.088730065
6526,KNA,1986,37.5620449842,0.0,26.1873085571,23.984557317,24.9522240943,0.0,26.1873085571,0.0,48.7924366936,198.126276577,118.888838802
6527,KNA,1987,51.9448337249,0.0,34.3382542487,34.896605911,34.65480729,0.0,34.3382542487,0.0,50.2294093306,224.358805395,136.006046937
6528,KNA,1988,40.3137149473,0.0,30.6799588403,23.201269556,26.7462014984,0.0,30.6799588403,0.0,46.5749430933,308.810348204,161.189726339
6529,KNA,1989,43.3332254178,0.0,44.0923514486,18.9198738168,23.6542255703,0.0,44.0923514486,0.0,34.9157501547,375.962935794,179.45342714
6530,KNA,1990,51.3285693958,0.0,59.6258569134,18.2046529125,24.8266289658,0.0,59.6258569134,0.0,29.397155936,446.584390698,201.239066934
6531,KNA,1991,66.3769192924,0.0,78.3327731597,21.6993173842,32.7217480409,0.0,78.3327731597,0.0,29.4645798182,439.029670516,199.804571136
6532,KNA,1992,72.7717128039,0.0,76.6478137265,28.3532757357,40.5423361457,0.0,76.6478137265,0.0,34.595344566,478.321919872,220.941847984
6533,KNA,1993,67.4025717569,0.0,65.8305068179,28.20358211,40.771054586,0.0,65.8305068179,0.0,38.2462077,563.420565245,240.925067345
6534,KNA,1994,73.4987267495,0.0,68.7048124217,32.3922095426,45.9004315347,0.0,68.7048124217,0.0,40.0508998979,592.099312896,269.230141405
6535,KNA,1995,66.0629899387,0.0,62.0375607839,28.0406866324,42.047732461,0.0,62.0375607839,0.0,40.3973809845,691.623497261,290.055143874
6536,KNA,1996,74.2268894378,0.0,73.8242004689,32.1645116729,42.4650667337,0.0,73.8242004689,0.0,36.5167549467,695.603799175,309.460632225
6537,KNA,1997,65.6449416586,0.0,57.6904588812,30.5190774868,43.0803469492,0.0,57.6904588812,0.0,42.7508211274,881.118343891,348.281908832
6538,KNA,1998,69.7706512617,0.0,62.47261997,32.1489407227,44.9197418306,0.0,62.47261997,0.0,41.8276878145,927.082962814,363.029499438
6539,KNA,1999,106.916608369,0.0,100.638961237,42.0361743089,71.1580811933,0.0,100.638961237,0.0,41.4198522785,886.344876817,385.403701187
6540,KNA,2000,134.47659439,0.0,132.765211079,53.0898320687,83.0981456327,0.0,132.765211079,0.0,38.4957164099,958.836628669,416.148916271
6541,KNA,2001,49.7930881473,0.0106340611765,49.0827949704,19.0278045857,31.4649426773,0.0106340611765,49.0827949704,0.0558557420264,39.0637199705,1884.42744454,455.448243391
6542,KNA,2002,65.8458386504,0.0117152602643,61.7043824733,27.180527662,42.7950519054,0.0117152602643,61.6053626456,0.0430830965205,40.9524244412,1877.82645117,477.592692549
6543,KNA,2003,107.794137842,0.016917188077,99.4417312204,44.0438570117,72.0857702633,0.016917188077,99.2695243456,0.0383951221562,42.0257799127,1668.28691872,461.116394885
6544,KNA,2004,138.273856237,0.020164783975,127.611785011,52.5574009876,96.3583616912,0.020164783975,127.390413605,0.0383524487661,43.0228595685,1669.88068066,497.548745227
6545,KNA,2005,155.535175862,0.0205569527696,146.297571844,63.9691043166,100.783118611,0.0205569527696,145.275524992,0.0321254283298,40.7895568145,1708.63151356,536.409421787
6546,KNA,2006,81.0051988532,0.00983341259989,78.4823664812,33.9568010896,49.5613967231,0.00983341259989,78.2434279385,0.0289502117122,38.7066073996,2448.78772227,629.512214625
6547,KNA,2007,73.6371967468,0.00802335606785,73.4777131469,32.5010275528,41.2876294378,0.00802335606785,72.5375499939,0.0246803762138,35.9756948465,2818.43164414,689.463578448
6548,KNA,2008,84.4322663476,0.00752085901731,86.1729888813,36.9668545597,45.7171683951,0.00752085901731,86.1667656275,0.0203407330946,34.6630630664,3133.05452286,740.102245725
6549,KNA,2009,141.179072616,0.011020249474,131.988230113,66.8041085376,83.5547863322,0.011020249474,131.959494607,0.0164936439906,38.7647847331,2821.99846742,688.664677058
6550,KNA,2010,182.450905273,0.0139612509877,167.117331213,89.1942303324,108.576287749,0.0139612509877,167.082596785,0.0156501894499,39.3829527712,2689.62497382,673.200093319
6551,KNA,2011,150.238467207,0.0107600087495,133.784508262,78.1372699039,88.5443962399,0.0107600087495,133.757537166,0.0137687524068,39.8258590975,2968.79690386,718.311118309
6552,LCA,1970,,,,,,,,,,0.0,0.0
6553,LCA,1971,,,,,,,,,,0.0,0.0
6554,LCA,1972,,,,,,,,,,0.0,0.0
6555,LCA,1973,,,,,,,,,,0.0,0.0
6556,LCA,1974,,,,,,,,,,0.0,0.0
6557,LCA,1975,,,,,,,,,,0.0,0.0
6558,LCA,1976,23.0411453514,0.0,6.10549858415,21.3967731102,18.5800190085,0.0,6.10549858415,0.0,75.2668804239,0.0,0.0
6559,LCA,1977,41.3856735532,0.0,37.2753169368,24.1139206296,21.3821095399,0.0,37.2753169368,0.0,36.4525190147,0.0,0.0
6560,LCA,1978,101.49988284,0.0,118.011604404,39.8452162096,45.1429450667,0.0,118.011604404,0.0,27.6688239544,0.0,0.0
6561,LCA,1979,140.760134922,0.0,185.177001242,46.0543490173,50.2889195853,0.0,185.177001242,0.0,21.357196578,0.0,0.0
6562,LCA,1980,94.4788864986,0.0,134.277377925,26.3570167876,28.3233782843,0.0,134.277377925,0.0,17.4189708243,0.0,0.0
6563,LCA,1981,129.256780177,0.0,193.08236137,21.5520301124,43.8791688718,0.0,193.08236137,0.0,18.5174229872,0.0,0.0
6564,LCA,1982,346.449719017,0.0,528.647088056,56.5544056168,107.697944362,0.0,528.647088056,0.0,16.9244574681,0.0,0.0
6565,LCA,1983,365.038101962,0.0,514.783328071,112.835617547,102.457258306,0.0,514.783328071,0.0,16.5992419435,0.0,0.0
6566,LCA,1984,139.74365369,0.0,206.046517762,33.2191114705,40.221678147,0.0,206.046517762,0.0,16.3324695657,0.0,0.0
6567,LCA,1985,130.474377419,0.0,188.8552466,33.0800748891,39.0134333494,0.0,188.8552466,0.0,17.1210160861,0.0,0.0
6568,LCA,1986,152.324620011,0.0,202.063065052,53.9116818445,48.6744931248,0.0,202.063065052,0.0,19.4125257814,0.0,0.0
6569,LCA,1987,193.695668498,0.0,243.831530165,81.2890128648,62.2707939659,0.0,243.831530165,0.0,20.3431300767,0.0,0.0
6570,LCA,1988,189.716260908,0.0,230.384577852,84.1052538092,64.9426901547,0.0,230.384577852,0.0,21.990075821,0.0,0.0
6571,LCA,1989,196.061979254,0.0,238.019146659,81.0587826476,73.0460292012,0.0,238.019146659,0.0,23.4825479899,0.0,0.0
6572,LCA,1990,400.380777452,0.0,486.792447137,159.774486636,154.19462113,0.0,486.792447137,0.0,24.0558084186,0.0,0.0
6573,LCA,1991,576.040582295,0.0,731.526209409,207.448860636,213.106094545,0.0,731.526209409,0.0,22.5596873676,0.0,0.0
6574,LCA,1992,1943.77107884,0.0,2443.63756371,671.533339815,772.371254158,0.0,2443.63756371,0.0,24.0164532469,0.0,0.0
6575,LCA,1993,-1114.52673195,-0.0,-1418.81720857,-332.89511268,-477.341142658,-0.0,-1418.81720857,0.0,25.1741180978,0.0,0.0
6576,LCA,1994,-1538.15385124,-0.0,-1999.84979305,-400.051431606,-676.406477814,-0.0,-1999.84979305,0.0,25.2743537746,0.0,0.0
6577,LCA,1995,-444.828214639,-0.0,-572.839873767,-121.916209559,-194.900345952,-0.0,-572.839873767,0.0,25.3862362485,0.0,0.0
6578,LCA,1996,-251.893376068,-0.0,-308.370233738,-75.1450866068,-120.271431792,-0.0,-308.370233738,0.0,28.0587356443,0.0,0.0
6579,LCA,1997,-257.379552945,-0.0,-313.211413158,-71.160283413,-130.387409318,-0.0,-313.211413158,0.0,29.3930918459,0.0,0.0
6580,LCA,1998,-284.145136478,-0.0,-353.092975383,-81.9201162308,-133.277181341,-0.0,-353.092975383,0.0,27.4024175823,0.0,0.0
6581,LCA,1999,-230.028454288,-0.0,-295.80598035,-57.8456772533,-106.405250972,-0.0,-295.80598035,0.0,26.4550670608,0.0,0.0
6582,LCA,2000,-214.659024191,-0.0,-276.101892766,-52.9228319385,-100.293323679,-0.0,-276.101892766,0.0,26.6457487494,0.0,0.0
6583,LCA,2001,-303.197427428,-0.0,-374.66982017,-84.7759511589,-146.949083526,-0.0,-374.66982017,0.0,28.1717327506,0.0,0.0
6584,LCA,2002,-245.950022206,-0.0,-278.359190709,-75.2670659188,-138.273787784,-0.0,-278.359190709,0.0,33.1883924033,0.0,0.0
6585,LCA,2003,-260.950818807,-0.0,-291.767903514,-94.3690154034,-135.764718696,-0.0,-291.767903514,0.0,31.7554057031,0.0,0.0
6586,LCA,2004,-558.487565843,-0.0,-544.159798717,-302.901300429,-269.914032539,-0.0,-544.159798717,0.0,33.155964751,0.0,0.0
6587,LCA,2005,-327.015783426,-0.0,-320.277919192,-151.981420179,-181.77222748,-0.0,-320.277919192,0.0,36.2059903149,0.0,0.0
6588,LCA,2006,660.714696057,0.0,644.334753883,311.578192654,365.516445576,0.0,644.334753883,0.0,36.1950796089,0.0,0.0
6589,LCA,2007,-297.923276708,-0.0,-287.836487523,-143.705781393,-164.304284499,-0.0,-287.836487523,0.0,36.3391878516,0.0,0.0
6590,LCA,2008,-244.956174322,-0.0,-255.040726146,-104.525339602,-130.346282897,-0.0,-255.040726146,0.0,33.822178703,0.0,0.0
6591,LCA,2009,-194.0857325,-0.0,-198.027362217,-90.2861472328,-99.8579555506,-0.0,-198.027362217,0.0,33.5222817623,0.0,0.0
6592,LCA,2010,-170.66195507,-0.0,-185.67662435,-68.902163004,-86.7451227863,-0.0,-185.67662435,0.0,31.8422165992,0.0,0.0
6593,LCA,2011,-159.518917159,-1.21018775786,-176.986117223,-55.4854125373,-85.3561167992,-1.21018775786,-176.986117223,2.13453557517,32.5361705931,0.0,0.0
6594,VCT,1970,,,,,,,,,,0.0,0.0
6595,VCT,1971,,,,,,,,,,0.0,0.0
6596,VCT,1972,,,,,,,,,,0.0,0.0
6597,VCT,1973,,,,,,,,,,0.0,0.0
6598,VCT,1974,,,,,,,,,,0.0,0.0
6599,VCT,1975,,,,,,,,,,0.0,0.0
6600,VCT,1976,30.4597129192,0.0,0.0,33.4132417592,27.5061840792,0.0,0.0,0.0,100.0,0.0,0.0
6601,VCT,1977,38.6195178879,0.0,0.0,33.1551800823,44.0838556935,0.0,0.0,0.0,100.0,0.0,0.0
6602,VCT,1978,32.5220149871,0.0,0.0,29.466616744,35.5774132302,0.0,0.0,0.0,100.0,0.0,0.0
6603,VCT,1979,34.9135685106,0.0,1.07712780398,28.6894985273,40.06051069,0.0,1.07712780398,0.0,97.3816489147,0.0,0.0
6604,VCT,1980,37.3198753648,0.0,2.74340135391,25.9990654175,45.8972839581,0.0,2.74340135391,0.0,94.3598628673,0.0,0.0
6605,VCT,1981,33.7729260959,0.0,2.74138753218,25.1835690977,39.6208955619,0.0,2.74138753218,0.0,93.5287068308,0.0,0.0
6606,VCT,1982,34.6686893376,0.0,4.65691448381,19.4869504485,45.1935137428,0.0,4.65691448381,0.0,90.6582257175,0.0,0.0
6607,VCT,1983,37.2991812167,0.0,7.5328590187,20.136032241,46.9294711737,0.0,7.5328590187,0.0,86.1686802748,0.0,0.0
6608,VCT,1984,31.7255949225,0.0,7.81358205171,19.4350795539,36.2025282393,0.0,7.81358205171,0.0,82.2483586122,0.0,0.0
6609,VCT,1985,35.1660965845,0.0,8.49020485419,24.9926474745,36.8493408402,0.0,8.49020485419,0.0,81.2741730775,0.0,0.0
6610,VCT,1986,45.3973202674,0.0,13.5578013501,37.6722915131,39.5645476717,0.0,13.5578013501,0.0,74.4781591934,0.0,0.0
6611,VCT,1987,49.3179815903,0.0,17.3358187667,36.2493174289,45.050826985,0.0,17.3358187667,0.0,72.2122922977,0.0,0.0
6612,VCT,1988,55.1388243675,0.0,22.9563921976,42.3238233717,44.9974331657,0.0,22.9563921976,0.0,66.2176601908,0.0,0.0
6613,VCT,1989,63.4411445732,0.0,30.3678333145,44.4474900402,52.0669657918,0.0,30.3678333145,0.0,63.1613910099,0.0,0.0
6614,VCT,1990,62.0840034269,0.0,29.7208100026,45.285925921,49.1612709302,0.0,29.7208100026,0.0,62.3224823037,0.0,0.0
6615,VCT,1991,82.9372897159,0.0,45.22203275,52.2113903223,68.4411563594,0.0,45.22203275,0.0,60.214003228,0.0,0.0
6616,VCT,1992,120.446034137,0.0,69.1836246791,72.9649371258,98.7435064696,0.0,69.1836246791,0.0,58.8014014139,0.0,0.0
6617,VCT,1993,152.555658381,0.0,110.521306159,79.6256548503,114.964355752,0.0,110.521306159,0.0,50.9852177641,0.0,0.0
6618,VCT,1994,293.560621134,0.0,252.802941259,136.32766224,197.990638769,0.0,252.802941259,0.0,43.9204654948,0.0,0.0
6619,VCT,1995,389.518333745,0.0,369.994439174,154.994264001,254.047964316,0.0,369.994439174,0.0,40.7100483709,0.0,0.0
6620,VCT,1996,1144.38573276,0.0,1205.48725235,406.75084653,676.533366646,0.0,1205.48725235,0.0,35.9471814399,0.0,0.0
6621,VCT,1997,-661.420172874,-0.0,-810.798982369,-203.010133009,-309.03123037,-0.0,-810.798982369,0.0,27.5962576161,0.0,0.0
6622,VCT,1998,-513.826896028,-0.0,-656.637770938,-149.766408858,-221.249612259,-0.0,-656.637770938,0.0,25.2025050699,0.0,0.0
6623,VCT,1999,-273.081595122,-0.0,-306.674676866,-88.0837109439,-151.404802434,-0.0,-306.674676866,0.0,33.0520814129,0.0,0.0
6624,VCT,2000,-214.636866595,-0.0,-239.206404963,-77.2722957511,-112.795032477,-0.0,-239.206404963,0.0,32.0439124615,0.0,0.0
6625,VCT,2001,-391.120005305,-0.0,-427.179645605,-136.884596855,-218.17576815,-0.0,-427.179645605,0.0,33.8070718088,0.0,0.0
6626,VCT,2002,-509.311426,-0.0,-572.364800796,-174.911768112,-271.346283093,-0.0,-572.364800796,0.0,32.161042835,0.0,0.0
6627,VCT,2003,-689.81556934,-0.0,-755.836763378,-242.426211878,-381.368163425,-0.0,-755.836763378,0.0,33.5355708049,0.0,0.0
6628,VCT,2004,-731.749540897,-0.0,-788.55151311,-277.301631699,-397.645936986,-0.0,-788.55151311,0.0,33.522744207,0.0,0.0
6629,VCT,2005,-708.595880005,-0.0,-753.891165738,-268.023828498,-395.276765775,-0.0,-753.891165738,0.0,34.3967800471,0.0,0.0
6630,VCT,2006,-554.972364881,-0.0,-614.660494299,-200.254698932,-295.02953653,-0.0,-614.660494299,0.0,32.4318753126,0.0,0.0
6631,VCT,2007,-1529.90374076,-0.0,-1763.46104393,-555.487650595,-740.85878699,-0.0,-1763.46104393,0.0,29.5832336526,0.0,0.0
6632,VCT,2008,-385.56533304,-0.0,-480.018696084,-122.368513572,-168.743456424,-0.0,-480.018696084,0.0,26.0100648245,0.0,0.0
